Brand,Store Number,Store Name,Ownership Type,City,State/Province,Country,Timezone,Longitude,Latitude
Starbucks,20269-204546,Starbucks,Licensed,Istanbul - Avrupa,34,TR,GMT+2:00 Europe/Istanbul,29.04,41.21
Starbucks,32279-113285,Starbucks,Licensed,Istanbul - Avrupa,34,TR,GMT+2:00 Europe/Istanbul,28.99,41.05
Starbucks,16224-169804,Starbucks,Licensed,Istanbul - Avrupa,34,TR,GMT+2:00 Europe/Istanbul,29.01,41.04
Starbucks,16015-167505,Starbucks,Licensed,Istanbul - Avrupa,34,TR,GMT+2:00 Europe/Istanbul,28.87,40.97
Starbucks,3162-142686,Starbucks,Licensed,Istanbul - Avrupa,34,TR,GMT+2:00 Europe/Istanbul,28.9,41.05
Starbucks,31412-107164,Starbucks,Licensed,Istanbul - Avrupa,34,TR,GMT+2:00 Europe/Istanbul,28.83,40.99
Starbucks,20074-201890,Starbucks,Licensed,Istanbul - Avrupa,34,TR,GMT+2:00 Europe/Istanbul,29.02,41.07
Starbucks,1907-143805,Starbucks,Licensed,Istanbul - Avrupa,34,TR,GMT+2:00 Europe/Istanbul,28.96,41.02
Starbucks,19026-197685,Starbucks,Licensed,Pendik,34,TR,GMT+2:00 Asia/Istanbul,29.32,40.91
Starbucks,47365-257204,Corlu,Licensed,Tekirdag,34,TR,GMT+2:00 Asia/Istanbul,36.24,36.81
Starbucks,25648-241732,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.18,38.45
Starbucks,25712-242177,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.21,38.46
Starbucks,28856-251644,POINT BORNOVA,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.2,38.43
Starbucks,16531-172615,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.13,38.34
Starbucks,47198-257206,Izmir Kordon,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.14,38.43
Starbucks,48258-262387,Guzelbahce Kuzey,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,26.86,38.36
Starbucks,31411-106715,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.14,38.43
Starbucks,21651-213845,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.05,38.39
Starbucks,27674-248387,Mavi Bahce,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.08,38.48
Starbucks,31066-103945,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.06,38.48
Starbucks,32230-128344,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.13,38.43
Starbucks,31339-104754,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.21,38.45
Starbucks,22377-220525,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.14,38.44
Starbucks,31067-103944,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.05,38.39
Starbucks,31723-112824,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.04,38.39
Starbucks,23480-230704,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.15,38.29
Starbucks,48259-262386,Guzelbahce Guney,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,26.85,38.35
Starbucks,22378-220526,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.09,38.46
Starbucks,47819-259868,Hatay,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.1,38.4
Starbucks,31048-103555,Starbucks,Licensed,Izmir,35,TR,GMT+2:00 Asia/Istanbul,27.07,38.47
Starbucks,15923-166124,Starbucks,Licensed,Kayseri,38,TR,GMT+2:00 Asia/Istanbul,35.5,38.72
Starbucks,47030-256537,Kayseri Mix,Licensed,Kayseri,38,TR,GMT+2:00 Asia/Istanbul,35.53,38.72
Starbucks,17345-181065,Starbucks,Licensed,Kayseri,38,TR,GMT+2:00 Asia/Istanbul,35.52,38.73
Starbucks,32370-133125,Starbucks,Licensed,Izmit,41,TR,GMT+2:00 Asia/Istanbul,29.95,40.75
Starbucks,26981-246365,Arasta Park,Licensed,Kocaeli,41,TR,GMT+2:00 Asia/Istanbul,29.98,40.77
Starbucks,3062-154430,Starbucks,Licensed,Kocaeli,41,TR,GMT+2:00 Asia/Istanbul,29.41,40.84
Starbucks,29098-252389,SAPANCA TEM GUNEY,Licensed,Kocaeli,41,TR,GMT+2:00 Asia/Istanbul,30.05,40.69
Starbucks,26519-244492,Symbol,Licensed,Kocaeli,41,TR,GMT+2:00 Asia/Istanbul,29.98,40.76
Starbucks,29104-252388,SAPANCA TEM KUZEY,Licensed,Kocaeli,41,TR,GMT+2:00 Asia/Istanbul,30.05,40.69
Starbucks,28858-251646,GEBZE O3,Licensed,Kocaeli,41,TR,GMT+2:00 Asia/Istanbul,29.95,40.78
Starbucks,22925-226446,Starbucks,Licensed,Kocaeli,41,TR,GMT+2:00 Asia/Istanbul,29.38,40.86
Starbucks,28106-246667,41 Burda,Licensed,Kocaeli,41,TR,GMT+2:00 Asia/Istanbul,29.94,40.74
Starbucks,32688-133126,Starbucks,Licensed,Kocaeli (Izmit),41,TR,GMT+2:00 Asia/Istanbul,29.94,40.76
Starbucks,23911-234126,Starbucks,Licensed,Konya,42,TR,GMT+2:00 Asia/Istanbul,32.49,37.89
Starbucks,18019-176490,Starbucks,Licensed,Konya,42,TR,GMT+2:00 Asia/Istanbul,32.49,37.91
Starbucks,8077-151084,Starbucks,Licensed,Bodrum,48,TR,GMT+2:00 Asia/Istanbul,27.43,37.04
Starbucks,3551-153264,Starbucks,Licensed,Bodrum,48,TR,GMT+2:00 Asia/Istanbul,27.43,37.03
Starbucks,27327-247345,BJV Airport Air Side,Licensed,Mugla,48,TR,GMT+2:00 Asia/Istanbul,27.66,37.25
Starbucks,23799-233064,Starbucks,Licensed,Mugla,48,TR,GMT+2:00 Asia/Istanbul,27.28,37.1
Starbucks,27822-248827,Bodrum Midtown,Licensed,Mugla,48,TR,GMT+2:00 Asia/Istanbul,27.35,37.05
Starbucks,17344-181064,Starbucks,Licensed,Mugla,48,TR,GMT+2:00 Asia/Istanbul,27.4,37.05
Starbucks,47029-256535,Marmaris Marina,Licensed,Mugla,48,TR,GMT+2:00 Asia/Istanbul,27.84,37.47
Starbucks,47202-257209,Adapazari Agora,Licensed,Sakarya,54,TR,GMT+2:00 Asia/Istanbul,30.37,40.78
Starbucks,25765-242368,Serdivan,Licensed,Sakarya,54,TR,GMT+2:00 Asia/Istanbul,30.37,40.78
Starbucks,48956-265970,Ellialtilar,Licensed,Samsun,55,TR,GMT+2:00 Asia/Istanbul,36.34,41.28
Starbucks,19212-199664,Starbucks,Licensed,Samsun,55,TR,GMT+2:00 Asia/Istanbul,36.35,41.28
Starbucks,19398-201886,Starbucks,Licensed,Samsun,55,TR,GMT+2:00 Asia/Istanbul,36.26,41.34
Starbucks,48621-262725,Endeavor,Licensed,Chaguanas,CHA,TT,GMT+000000 America/Port_of_Spa,-61.41,10.53
Starbucks,50723-265784,Movie Towne,Licensed,Port of Spain,POS,TT,GMT+000000 America/Port_of_Spa,-61.53,10.66
Starbucks,48623-261886,South Park San Fernando,Licensed,San Fernando,SFO,TT,GMT+000000 America/Port_of_Spa,-61.45,10.29
Starbucks,33450-98252,Zhang Ji,Joint Venture,Changhua City,CHA,TW,GMT+08:00 Asia/Taipei,120.55,24.07
Starbucks,18357-171304,Changhua Zhongshan,Joint Venture,Changhua City,CHA,TW,GMT+08:00 Asia/Taipei,120.54,24.07
Starbucks,23189-225004,Zhonghua Xiaoyang,Joint Venture,Changhua City,CHA,TW,GMT+08:00 Asia/Taipei,120.53,24.07
Starbucks,47738-249499,Hemei,Joint Venture,Changhua County,CHA,TW,GMT+08:00 Asia/Taipei,120.5,24.11
Starbucks,23702-232905,Lukang,Joint Venture,Lukang Township,CHA,TW,GMT+08:00 Asia/Taipei,120.44,24.06
Starbucks,18460-172404,Yuanlin Zhongshan,Joint Venture,Yuanlin Township,CHA,TW,GMT+08:00 Asia/Taipei,120.57,23.96
Starbucks,31799-116648,Nice Plaza,Joint Venture,Chiayi City,CYI,TW,GMT+08:00 Asia/Taipei,120.45,23.49
Starbucks,27917-249187,Zhongxiao - Chiayi,Joint Venture,Chiayi City,CYI,TW,GMT+08:00 Asia/Taipei,120.45,23.51
Starbucks,15590-159824,Chiayi Zhongxing,Joint Venture,Chiayi City,CYI,TW,GMT+08:00 Asia/Taipei,120.43,23.48
Starbucks,16091-159825,Chuiyang Qiming,Joint Venture,Chiayi City,CYI,TW,GMT+08:00 Asia/Taipei,120.96,24.85
Starbucks,33394-77980,Chui Yang,Joint Venture,Chiayi City,CYI,TW,GMT+08:00 Asia/Taipei,120.39,23.49
Starbucks,33418-93080,CYC Hospital,Joint Venture,Chiayi City,CYI,TW,GMT+08:00 Asia/Taipei,120.45,23.5
Starbucks,27143-155029,HSR Chiayi,Joint Venture,Taibao City,CYQ,TW,GMT+08:00 Asia/Taipei,120.32,23.46
Starbucks,48126-261604,Linsen Hsinchu,Joint Venture,Hsinchu City,HSQ,TW,GMT+08:00 Asia/Taipei,120.97,24.8
Starbucks,23387-229984,Wenxing Zhubei,Joint Venture,Zhubei City,HSQ,TW,GMT+08:00 Asia/Taipei,121.03,24.81
Starbucks,32643-138811,Guangming Ziqiang-Hsinchu Zhubei,Joint Venture,Zhubei City,HSQ,TW,GMT+08:00 Asia/Taipei,121,24.83
Starbucks,31487-107391,THSR Liu Jia Hsinchu Station,Joint Venture,Zhubei City,HSQ,TW,GMT+08:00 Asia/Taipei,121.04,24.8
Starbucks,25095-239925,Mediatek,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,121.02,24.77
Starbucks,32213-132704,Tai Yuan Park Club - Main Entrance,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,121.02,24.82
Starbucks,33402-46084,Xi Da,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,121.02,24.82
Starbucks,23998-234224,Zhuguang Hsinchu,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,120.96,24.81
Starbucks,16428-167964,Big City - 1F,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,120.92,24.79
Starbucks,26572-244625,SOGO Main Station - Hsinchu,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,120.97,24.8
Starbucks,33430-95281,Jie Shou,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,121.31,24.98
Starbucks,18739-194804,AUO HQ-1F-Hsinchu,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,120.96,24.8
Starbucks,28018-249501,TSMC F12P7,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,121.01,24.79
Starbucks,32214-126465,TSMC Fab 7,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,120.93,24.83
Starbucks,1553-149896,"Guandsin, Hsinchu",Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,120.96,24.8
Starbucks,6014-148666,TSMC-Fab P4-2F,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,121.25,24.98
Starbucks,33379-67285,TSMC,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,121.48,25.08
Starbucks,33403-83961,TSMC #2,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,120.34,22.61
Starbucks,18948-196965,Beida Hsinchu,Joint Venture,Hsinchu City,HSZ,TW,GMT+08:00 Asia/Taipei,120.97,24.81
Starbucks,26632-244766,Tai Yuen Hi-Tech Industrial Park 2,Joint Venture,Zhubei City,HSZ,TW,GMT+08:00 Asia/Taipei,121.02,24.84
Starbucks,18103-187965,New Zhubei,Joint Venture,Zhubei City,HSZ,TW,GMT+08:00 Asia/Taipei,121.01,24.83
Starbucks,5129-148305,FE21-1F-Hualien,Joint Venture,Hualien City,HUA,TW,GMT+08:00 Asia/Taipei,121.6,23.98
Starbucks,33425-94507,Hualien,Joint Venture,Hualien City,HUA,TW,GMT+08:00 Asia/Taipei,121.61,23.98
Starbucks,25342-240594,Zhongyang Zhongshan - Hualien,Joint Venture,Hualien County,HUA,TW,GMT+08:00 Asia/Taipei,121.6,24
Starbucks,17400-180404,Luodong,Joint Venture,Luodong Township,ILA,TW,GMT+08:00 Asia/Taipei,121.77,24.68
Starbucks,1886-134891,Luna Plaza - 1F - Yilan,Joint Venture,Yilan City,ILA,TW,GMT+08:00 Asia/Taipei,121.75,24.76
Starbucks,31641-108344,Yilan,Joint Venture,Yilan City,ILA,TW,GMT+08:00 Asia/Taipei,121.76,24.76
Starbucks,19019-197774,Jiaoxi,Joint Venture,Yilan County,ILA,TW,GMT+08:00 Asia/Taipei,121.77,24.83
Starbucks,48300-262484,Maijin-Keelung,Joint Venture,Keelung City,KEE,TW,GMT+08:00 Asia/Taipei,121.72,25.12
Starbucks,33396-42539,Ferry Harbor,Joint Venture,Keelung City,KEE,TW,GMT+08:00 Asia/Taipei,120.73,24.14
Starbucks,15870-165967,Yi 14 - Keelung,Joint Venture,Keelung City,KEE,TW,GMT+08:00 Asia/Taipei,121.74,25.13
Starbucks,18829-187945,Dashun Fumin,Joint Venture,Kaohsiung,KHH,TW,GMT+08:00 Asia/Taipei,120.31,22.66
Starbucks,18270-189544,Xi Zi Bay,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.27,22.62
Starbucks,24557-238285,Gangshan - Kaohsiung,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.3,22.79
Starbucks,24965-237906,SKM - Zuoying - 1F,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.31,22.69
Starbucks,49699-270805,Ruilong-Kaohsiung,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.33,22.61
Starbucks,25919-243004,ASE K23_1F - Kaohsiung,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.3,22.72
Starbucks,14923-155030,Chengqing Wenheng,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.34,22.64
Starbucks,32303-132924,Dream Mall - Main Entrance 1F,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.3,22.61
Starbucks,47497-257775,Demin - Nanzi,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.29,22.72
Starbucks,16912-176927,Buddha Memorial Center,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.45,22.77
Starbucks,24046-235347,Hankyu - 4F - Kaohsiung,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.31,22.6
Starbucks,31570-106646,Dream Mall - B1F,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.7,24.1
Starbucks,47409-258147,Wufu Zhonghua,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.3,22.62
Starbucks,33352-34000,San Dou,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.31,22.61
Starbucks,33373-58740,Shi Quan,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.32,22.64
Starbucks,27099-246785,KHH Kaohsiung Intl Airport-1F,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.35,22.57
Starbucks,15762-164764,Siwei Minquan,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.31,22.62
Starbucks,7092-150385,E-Da Mall-C Zone 1F-Kaoshiung,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,121.45,24.99
Starbucks,31116-105171,Yu Cheng,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.31,22.67
Starbucks,33463-100307,Love River,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.29,22.63
Starbucks,9064-152004,FE21-Kaohsiung - 1F,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.3,22.61
Starbucks,9130-148505,Mingcheng Meishu,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.33,22.66
Starbucks,32621-134868,Hanshin Dept Store - Bao Ai - E 2F,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.3,22.66
Starbucks,33355-121125,Qing Nian,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.3,22.62
Starbucks,17506-182488,CGM Hospital-Kaohsiung-2F,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.36,22.66
Starbucks,24044-235348,Qinghai Meishu,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.29,22.65
Starbucks,16753-175384,Qixian,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.3,22.62
Starbucks,31489-179324,THSR Zou Ying Station,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,121.23,24.87
Starbucks,30859-102550,Ming Cheng,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.31,22.66
Starbucks,21719-214686,Zhongzheng Heping,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.31,22.61
Starbucks,33398-71788,Guang Lin,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.32,22.63
Starbucks,3549-140616,Mingcheng Minglun,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.32,22.66
Starbucks,16589-155031,Boai-Kaohsiung,Joint Venture,Kaohsiung City,KHH,TW,GMT+08:00 Asia/Taipei,120.3,22.67
Starbucks,23106-227844,Tainan Dawan,Joint Venture,Tainan City,KHH,TW,GMT+08:00 Asia/Taipei,120.26,23
Starbucks,29468-253990,THSR Miaoli Station,Joint Venture,Miaoli County,MIA,TW,GMT+08:00 Asia/Taipei,120.83,24.57
Starbucks,22579-222284,Shangshun Plaza - 1F - Taofun,Joint Venture,Toufen Township,MIA,TW,GMT+08:00 Asia/Taipei,120.91,24.69
Starbucks,25662-241825,Xihu Service Area - Freeway #3,Joint Venture,Xihu Township,MIA,TW,GMT+08:00 Asia/Taipei,120.76,24.57
Starbucks,25452-241070,Zhongzheng-Caotun,Joint Venture,Nantou,NAN,TW,GMT+08:00 Asia/Taipei,120.69,23.98
Starbucks,22977-226789,Nantou Rest Area-Freeway #3,Joint Venture,Nantou City,NAN,TW,GMT+08:00 Asia/Taipei,120.71,23.9
Starbucks,31122-105230,Sun Moon Lake,Joint Venture,Nantou City,NAN,TW,GMT+08:00 Asia/Taipei,120.69,23.91
Starbucks,27046-240836,Puli,Joint Venture,Puli Township,NAN,TW,GMT+08:00 Asia/Taipei,120.95,23.97
Starbucks,48653-264504,Life function hall-1F-STUST,Joint Venture,Tainan,NAN,TW,GMT+08:00 Asia/Taipei,120.23,23.03
Starbucks,22557-222285,Wind Lion Plaza - 1F - Kinmen,Joint Venture,Jinhu Township,PEN,TW,GMT+08:00 Asia/Beijing,118.36,24.44
Starbucks,25838-242690,Muxin Wenshan,Joint Venture,Taipei City,PEN,TW,GMT+08:00 Asia/Taipei,121.56,24.98
Starbucks,25537-241312,Bellavita - B1,Joint Venture,Taipei City,PEN,TW,GMT+08:00 Asia/Taipei,121.57,25.04
Starbucks,26822-245721,Dadu Guandu,Joint Venture,Taipei City,PEN,TW,GMT+08:00 Asia/Taipei,121.47,25.12
Starbucks,15173-193425,Howard Hotel-Kenting-1F,Joint Venture,Hengchun Township,PIF,TW,GMT+08:00 Asia/Taipei,120.81,21.94
Starbucks,31102-103855,Aquarium Pingtung,Joint Venture,Pingtung City,PIF,TW,GMT+08:00 Asia/Taipei,120.48,22.64
Starbucks,33383-64264,Ping Dong,Joint Venture,Pingtung City,PIF,TW,GMT+08:00 Asia/Taipei,120.5,22.69
Starbucks,18658-187944,Pingtung Ziyou,Joint Venture,Pingtung County,PIF,TW,GMT+08:00 Asia/Taipei,120.49,22.67
Starbucks,21984-216704,Bade Taota,Joint Venture,Bade City,TAO,TW,GMT+08:00 Asia/Taipei,121.3,24.96
Starbucks,16085-168289,TPE - Terminal 2 - B2F,Joint Venture,Dayuan Township,TAO,TW,GMT+08:00 Asia/Taipei,121.23,25.08
Starbucks,31333-103558,Lin Kou,Joint Venture,Gueishan Township,TAO,TW,GMT+08:00 Asia/Taipei,121.37,25.05
Starbucks,32745-141351,1 Fuxing  - CGM Hospital,Joint Venture,Gueishan Township,TAO,TW,GMT+08:00 Asia/Taipei,121.37,25.06
Starbucks,30691-99444,Quanta,Joint Venture,Gueishan Township,TAO,TW,GMT+08:00 Asia/Taipei,121.37,25.05
Starbucks,25666-242048,Beilong - Longtan,Joint Venture,Longtan Township,TAO,TW,GMT+08:00 Asia/Taipei,121.22,24.87
Starbucks,9197-152608,Tai Mall - 1F,Joint Venture,Lujhu Township,TAO,TW,GMT+08:00 Asia/Taipei,121.29,25.05
Starbucks,32460-136826,J-Mart - 1F - Taoyuan Nankan,Joint Venture,Lujhu Township,TAO,TW,GMT+08:00 Asia/Taipei,121.29,25.07
Starbucks,18372-190344,TPE Taiwan Taoyuan Intl. AP - T1 -,Joint Venture,Taoyuan,TAO,TW,GMT+08:00 Asia/Taipei,121.21,25.06
Starbucks,31565-210384,FE21 Taoyuan-B1,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.31,24.99
Starbucks,17432-181869,Fuxing-Taoyuan,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.31,25.02
Starbucks,28993-251586,Taoyuan Railway Station 2F,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.3,25.04
Starbucks,27841-247927,Zhongzheng - Dayuan,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.3,25
Starbucks,17096-179326,Taoyuan Xianfu,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.29,25.01
Starbucks,50529-259086,Wenqing A7-Guishan,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.39,25.04
Starbucks,30963-103105,Tao Xing,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.31,25.01
Starbucks,47627-259084,Puxin Zhongshan N.-Yangmei,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.17,24.91
Starbucks,25270-240422,Zhongshan  Taoyuan,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.29,24.99
Starbucks,31855-113445,Jing Guo,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.3,25.02
Starbucks,47192-255146,Pingzhen,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.21,24.9
Starbucks,24279-236985,Huanzhong Zhongli,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.26,24.97
Starbucks,15804-165104,Decor House-1F-Nankan,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.3,25.02
Starbucks,20720-208031,Mitsukoshi-1F-Taoyuan Dayou,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.32,25.01
Starbucks,26719-245164,Jing Guo 737,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.3,25.03
Starbucks,25839-242691,Chenggong Taoyuan,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.32,25
Starbucks,33449-97689,Geant Taoyuan,Joint Venture,Taoyuan City,TAO,TW,GMT+08:00 Asia/Taipei,121.29,24.99
Starbucks,17674-185104,TPE - Taoyuan Intl Air.-T2-Concse S,Joint Venture,Taoyuan County,TAO,TW,GMT+08:00 Asia/Taipei,121.21,25.06
Starbucks,24797-239012,Cihu Daxi,Joint Venture,Taoyuan County,TAO,TW,GMT+08:00 Asia/Taipei,121.29,24.88
Starbucks,1888-142566,Haihua-Zhongli,Joint Venture,Zhongli City,TAO,TW,GMT+08:00 Asia/Taipei,121.25,24.95
Starbucks,7090-154484,Metro Walk-1F,Joint Venture,Zhongli City,TAO,TW,GMT+08:00 Asia/Taipei,121.23,25
Starbucks,17275-180405,Yuanhua,Joint Venture,Zhongli City,TAO,TW,GMT+08:00 Asia/Taipei,121.23,24.96
Starbucks,16800-175385,CYCU- New Administration Bldg - 1F,Joint Venture,Zhongli City,TAO,TW,GMT+08:00 Asia/Taipei,121.26,24.96
Starbucks,33404-82800,Nei Li,Joint Venture,Zhongli City,TAO,TW,GMT+08:00 Asia/Taipei,121.23,24.96
Starbucks,32376-134865,THSR Qing Pu Taoyuan Station -Exit1,Joint Venture,Zhongli City,TAO,TW,GMT+08:00 Asia/Taipei,121.22,25.02
Starbucks,24738-236984,Gloria Outlets Zhongli,Joint Venture,Zhongli City,TAO,TW,GMT+08:00 Asia/Taipei,121.22,25.02
Starbucks,31685-114985,Fu Rong,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.22,22.99
Starbucks,33393-71800,Yong  Fu,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.75,24.27
Starbucks,23385-230006,Dream Mall - 2F - Tainan,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.23,22.99
Starbucks,31385-107905,FE21 Tainan,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.21,23
Starbucks,25920-243005,Shanhua-Tainan,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.29,23.13
Starbucks,33401-65121,Zhang Rong,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.32,23.32
Starbucks,33395-77981,Gong Yuan,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.21,23
Starbucks,31165-134824,Minsheng Zhonghua - Tainan,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.2,22.99
Starbucks,33375-64505,Yong Kang,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.24,23
Starbucks,22025-217124,Mitsukoshi-1F-Tainan Ximen#2,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.2,22.99
Starbucks,8149-150387,Humei Zhonghua-Tainan,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.19,22.99
Starbucks,20070-199068,Zhongzheng Yongkang,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.23,23.04
Starbucks,24551-238286,Ximen - Tainan,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.2,22.99
Starbucks,3148-134884,Du Center - 1F - Tainan,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,121.13,22.74
Starbucks,24280-236986,Jiankang Tainan,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.21,22.98
Starbucks,16000-164765,Mitsukoshi Zhongshan - B1F,Joint Venture,Tainan City,TNN,TW,GMT+08:00 Asia/Taipei,120.21,23
